logFC,AveExpr,t,P.Value,adj.P.Val,B
-0.090232739,6.771117335,-0.766664488,0.456507595,0.998058517,-5.716869561
0.076192542,9.190984862,0.766403298,0.456657801,0.998058517,-5.717062911
-0.058472625,8.792172109,-0.766324039,0.456703388,0.998058517,-5.717121572
-0.181227513,6.156626087,-0.765954367,0.456916046,0.998058517,-5.7173951
0.080804226,6.358890177,0.765824957,0.456990505,0.998058517,-5.717490824
-0.12430602,6.614324165,-0.765690807,0.4570677,0.998058517,-5.71759004
-0.106128546,5.464743501,-0.765495767,0.457179947,0.998058517,-5.717734259
-0.100436698,9.535191152,-0.765447613,0.457207663,0.998058517,-5.717769861
-0.11744535,8.27032304,-0.765182539,0.457360249,0.998058517,-5.717965802
-0.127455337,5.592665658,-0.765130729,0.457390077,0.998058517,-5.718004093
0.05237517,8.900596523,0.765099404,0.457408112,0.998058517,-5.718027243
0.06342008,9.000715056,0.764959857,0.457488457,0.998058517,-5.718130359
0.150490087,7.614132013,0.764936925,0.457501662,0.998058517,-5.718147303
-0.100065949,10.69531798,-0.764910081,0.457517119,0.998058517,-5.718167137
-0.267611951,5.081412768,-0.764908587,0.457517979,0.998058517,-5.718168241
-0.09156872,8.338421104,-0.764906787,0.457519016,0.998058517,-5.718169571
-0.25621162,5.749509748,-0.76489703,0.457524634,0.998058517,-5.71817678
-0.165513579,7.921031524,-0.764841187,0.457556791,0.998058517,-5.718218036
-0.058894853,9.975861278,-0.764782274,0.457590716,0.998058517,-5.718261558
-0.122150611,7.299395538,-0.764770899,0.457597267,0.998058517,-5.718269961
0.064433602,9.577534783,0.764637591,0.457674041,0.998058517,-5.71836843
-0.089891855,10.67254553,-0.764627325,0.457679954,0.998058517,-5.718376013
0.105123771,3.604105679,0.764564292,0.457716258,0.998058517,-5.718422566
-0.165172534,10.03560674,-0.764489498,0.457759339,0.998058517,-5.718477801
-0.066305704,7.930381286,-0.764480512,0.457764515,0.998058517,-5.718484437
0.138764771,4.427910926,0.764461816,0.457775285,0.998058517,-5.718498243
0.097122299,8.33896035,0.764454798,0.457779327,0.998058517,-5.718503425
0.361257635,5.291624845,0.764321168,0.457856305,0.998058517,-5.718602095
-0.059419938,8.86286528,-0.76428539,0.457876917,0.998058517,-5.71862851
-0.146557644,6.027418254,-0.764267789,0.457887057,0.998058517,-5.718641504
0.071667481,10.27463009,0.76426046,0.457891279,0.998058517,-5.718646915
-0.157921102,6.032414196,-0.764212402,0.457918967,0.998058517,-5.718682394
0.062217078,9.239089001,0.763715834,0.458205113,0.998058517,-5.719048863
-0.058288018,9.30198683,-0.763659912,0.458237345,0.998058517,-5.71909012
0.117521999,6.654131772,0.763599795,0.458271997,0.998058517,-5.719134469
-0.101326757,8.1338195,-0.763476175,0.458343256,0.998058517,-5.719225654
0.07923845,8.246086109,0.763152324,0.45852997,0.998058517,-5.719464472
0.087612646,7.977170132,0.763129216,0.458543295,0.998058517,-5.71948151
0.128061716,5.005664098,0.763102296,0.458558818,0.998058517,-5.719501356
0.061272047,8.255157781,0.763098509,0.458561002,0.998058517,-5.719504148
-0.065281318,8.344917568,-0.763044016,0.458592425,0.998058517,-5.719544321
0.087553325,6.957824407,0.76291608,0.458666205,0.998058517,-5.719638627
-0.175240926,2.573823527,-0.762861225,0.458697842,0.998058517,-5.719679059
0.138792209,6.735614561,0.762750839,0.45876151,0.998058517,-5.719760411
0.130810597,5.655179438,0.762654943,0.458816824,0.998058517,-5.719831076
0.100264144,8.018287221,0.762582769,0.458858459,0.998058517,-5.719884256
-0.068853061,8.913751236,-0.762567753,0.458867121,0.998058517,-5.719895319
-0.199951862,4.690457818,-0.76252096,0.458894116,0.998058517,-5.719929794
-0.14924098,6.050350468,-0.762310777,0.45901538,0.998058517,-5.720084623
0.267497648,4.089745691,0.762207951,0.459074713,0.998058517,-5.720160355
0.097822981,7.476999202,0.762194326,0.459082576,0.998058517,-5.720170389
0.134188232,9.032957466,0.762180181,0.459090738,0.998058517,-5.720180806
0.049283755,11.14902014,0.761973737,0.459209877,0.998058517,-5.720332819
0.058311562,9.119253704,0.761604346,0.459423103,0.998058517,-5.720604723
-0.05407617,10.22358116,-0.761480839,0.459494409,0.998058517,-5.720695608
0.165142876,3.850092555,0.761389292,0.459547268,0.998058517,-5.720762966
-0.103213657,9.000159227,-0.761361705,0.459563197,0.998058517,-5.720783262
-0.236305852,3.118985158,-0.761343094,0.459573943,0.998058517,-5.720796955
-0.068989174,7.497132014,-0.761342067,0.459574536,0.998058517,-5.72079771
-0.053535839,10.25876369,-0.761253149,0.459625883,0.998058517,-5.720863123
-0.148786793,4.439735452,-0.761189145,0.459662845,0.998058517,-5.720910204
0.07338802,8.989393878,0.761081225,0.459725172,0.998058517,-5.72098958
-0.103616036,5.628114894,-0.760994426,0.459775304,0.998058517,-5.721053414
0.105355134,7.351852802,0.760973114,0.459787614,0.998058517,-5.721069087
-0.062018058,11.16941215,-0.760506221,0.460057343,0.998058517,-5.721412329
0.100086672,7.192529554,0.760483341,0.460070563,0.998058517,-5.721429144
0.148255838,6.273177946,0.760358225,0.460142862,0.998058517,-5.721521089
-0.100536767,7.943008635,-0.760307389,0.460172239,0.998058517,-5.721558444
-0.067910484,7.418426782,-0.760133434,0.460272776,0.998058517,-5.721686249
0.056938016,9.030111177,0.760006796,0.460345974,0.998058517,-5.721779274
-0.208583241,7.511963555,-0.759862889,0.460429163,0.998058517,-5.721884967
0.119963754,6.731675767,0.759843291,0.460440493,0.998058517,-5.721899359
-0.104773784,6.505865698,-0.759791343,0.460470525,0.998058517,-5.721937507
-0.04709261,10.23017219,-0.759757941,0.460489836,0.998058517,-5.721962034
-0.134335392,7.919223973,-0.759753299,0.46049252,0.998058517,-5.721965443
-0.06534486,8.450094747,-0.759665103,0.460543513,0.998058517,-5.722030202
0.171389137,2.813486717,0.75956503,0.460601377,0.998058517,-5.722103672
0.135090879,5.864948949,0.759537695,0.460617183,0.998058517,-5.722123739
0.079454865,2.562965902,0.759414531,0.460688407,0.998058517,-5.722214147
-0.080045116,9.857745976,-0.759360519,0.460719643,0.998058517,-5.72225379
0.111057697,6.830793542,0.759201928,0.460811367,0.998058517,-5.722370177
-0.151784289,5.661866359,-0.759183082,0.460822268,0.998058517,-5.722384006
-0.087268544,7.100457158,-0.758986266,0.460936118,0.998058517,-5.72252841
-0.103328207,8.643763695,-0.758934749,0.460965921,0.998058517,-5.722566202
-0.337053653,4.174834493,-0.758913339,0.460978307,0.998058517,-5.722581908
-0.069976374,10.68543326,-0.758602157,0.461158359,0.998058517,-5.722810133
-0.085063402,7.899434622,-0.758471992,0.461233686,0.998058517,-5.722905573
-0.06454872,9.98922528,-0.758433704,0.461255845,0.998058517,-5.722933643
-0.050331327,10.1814548,-0.758381969,0.461285787,0.998058517,-5.72297157
-0.164783358,8.34773427,-0.758377834,0.461288181,0.998058517,-5.722974602
-0.054741721,11.19253863,-0.758336141,0.461312312,0.998058517,-5.723005165
0.110583583,9.254972356,0.758241835,0.461366898,0.998058517,-5.723074292
-0.114726978,6.531693821,-0.758233582,0.461371675,0.998058517,-5.72308034
-0.090576096,9.46209335,-0.758068014,0.461467519,0.998058517,-5.723201681
0.065215062,9.444326848,0.758053184,0.461476104,0.998058517,-5.723212549
0.168269834,4.55744335,0.757913371,0.46155705,0.998058517,-5.723314994
-0.138772759,7.949183548,-0.757894975,0.461567701,0.998058517,-5.723328472
0.156236774,6.73959184,0.757829996,0.461605325,0.998058517,-5.723376078
-0.10061159,8.208093757,-0.75778138,0.461633476,0.998058517,-5.723411693
0.145503895,9.15456853,0.757732837,0.461661584,0.998058517,-5.723447251
0.163400662,3.846427098,0.757661993,0.461702609,0.998058517,-5.723499143
0.072778447,7.845248781,0.757611637,0.461731771,0.998058517,-5.723536025
0.086244966,6.745917028,0.757549722,0.461767628,0.998058517,-5.72358137
0.281361776,5.026324745,0.757541328,0.46177249,0.998058517,-5.723587517
-0.062948754,7.359429132,-0.757460911,0.461819066,0.998058517,-5.723646407
-0.053681749,8.499956436,-0.757427937,0.461838164,0.998058517,-5.723670553
-0.206636528,5.483646028,-0.757416131,0.461845002,0.998058517,-5.723679197
0.087325474,9.502508767,0.757357089,0.461879201,0.998058517,-5.723722428
0.064244494,8.70031806,0.757313519,0.461904439,0.998058517,-5.723754328
0.068244747,9.744925911,0.757108738,0.462023069,0.998058517,-5.723904238
0.243658716,4.739420686,0.757055497,0.462053915,0.998058517,-5.723943207
0.221205311,5.200577339,0.75686435,0.462164669,0.998058517,-5.724083093
0.075895508,7.918199012,0.756690673,0.462265315,0.998058517,-5.724210167
0.083760568,5.492488721,0.756630161,0.462300385,0.998058517,-5.724254435
0.062081136,8.38109401,0.756572265,0.462333941,0.998058517,-5.724296787
0.125374575,6.995409596,0.756519932,0.462364273,0.998058517,-5.724335066
0.127209331,4.799294753,0.756354721,0.462460038,0.998058517,-5.724455895
0.115623877,7.026292228,0.756353476,0.46246076,0.998058517,-5.724456806
-0.06590318,6.250974472,-0.756237803,0.462527818,0.998058517,-5.724541391
0.105952741,5.902478304,0.756234542,0.462529709,0.998058517,-5.724543775
0.085490458,7.891736805,0.756059838,0.462630999,0.998058517,-5.724671502
-0.092611412,9.684916255,-0.755997471,0.462667162,0.998058517,-5.724717093
0.129820675,3.956437249,0.75599219,0.462670225,0.998058517,-5.724720954
0.152087403,4.897194923,0.755989056,0.462672042,0.998058517,-5.724723244
0.203112066,3.878413834,0.755969722,0.462683253,0.998058517,-5.724737377
-0.120912512,7.646726476,-0.75571003,0.462833854,0.998058517,-5.724927169
-0.047238225,9.721932547,-0.755656048,0.462865164,0.998058517,-5.724966614
-0.123862536,3.573287742,-0.755647235,0.462870276,0.998058517,-5.724973054
0.127608561,8.360288822,0.755644744,0.46287172,0.998058517,-5.724974873
0.126763952,8.228831381,0.755562497,0.462919426,0.998058517,-5.725034966
-0.093649469,7.1480852,-0.755431797,0.462995243,0.998058517,-5.725130447
0.135517872,11.4264753,0.755376677,0.463027219,0.998058517,-5.725170709
0.081705289,6.862772954,0.755371116,0.463030445,0.998058517,-5.725174771
0.105332141,8.747578038,0.755359459,0.463037208,0.998058517,-5.725183285
0.11292674,4.738099605,0.755265076,0.463091965,0.998058517,-5.72525222
0.128135995,6.022261993,0.755258352,0.463095867,0.998058517,-5.725257131
-0.054810885,10.69179473,-0.755250703,0.463100304,0.998058517,-5.725262717
0.094261072,6.966396662,0.755151924,0.463157617,0.998058517,-5.725334853
0.281003524,4.029977485,0.755132419,0.463168935,0.998058517,-5.725349096
-0.283574896,4.214514023,-0.754936869,0.46328241,0.998058517,-5.725491871
-0.083082699,9.161339506,-0.754910723,0.463297584,0.998058517,-5.725510959
0.094477804,8.284253958,0.754882576,0.463313919,0.998058517,-5.725531506
0.148815106,4.145459355,0.754840295,0.463338457,0.998058517,-5.72556237
0.062265877,6.053189581,0.75473617,0.463398891,0.998058517,-5.725638372
-0.110409505,8.207517865,-0.754677974,0.463432671,0.998058517,-5.725680846
-0.165008579,4.972167172,-0.754644415,0.46345215,0.998058517,-5.725705337
-0.08610823,8.340684095,-0.754508992,0.463530762,0.998058517,-5.725804158
0.14458037,3.386326707,0.754458924,0.463559829,0.998058517,-5.725840689
-0.094686574,5.996043638,-0.754438382,0.463571754,0.998058517,-5.725855677
0.1023196,7.078672272,0.754375501,0.463608261,0.998058517,-5.725901553
-0.042006194,11.84811189,-0.754233413,0.46369076,0.998058517,-5.726005203
-0.169680623,3.740968008,-0.754148419,0.463740114,0.998058517,-5.726067197
-0.118539272,4.851670531,-0.754147735,0.463740511,0.998058517,-5.726067695
-0.197972691,6.201091356,-0.754143525,0.463742956,0.998058517,-5.726070766
-0.090349639,9.476405408,-0.754118022,0.463757765,0.998058517,-5.726089366
-0.071546311,3.641915257,-0.753827492,0.463926495,0.998058517,-5.726301217
-0.098118232,8.83067074,-0.753822069,0.463929646,0.998058517,-5.726305171
0.111970126,5.959974438,0.753623103,0.464045221,0.998058517,-5.72645021
-0.127643597,6.252570039,-0.753509482,0.464111229,0.998058517,-5.72653302
0.059015447,10.63380145,0.753112786,0.464341736,0.998058517,-5.726822054
-0.145767803,6.221090943,-0.75310966,0.464343552,0.998058517,-5.726824331
-0.305925568,5.408328157,-0.753106669,0.464345291,0.998058517,-5.72682651
-0.294661629,6.153706891,-0.753079764,0.464360927,0.998058517,-5.726846107
-0.09514039,6.492886569,-0.753067405,0.46436811,0.998058517,-5.72685511
0.113964077,8.060974936,0.752991347,0.464412314,0.998058517,-5.726910507
-0.078894609,7.279453034,-0.752972668,0.464423171,0.998058517,-5.726924111
0.13684462,4.136251664,0.752957362,0.464432067,0.998058517,-5.726935258
0.098441818,5.64707209,0.752948175,0.464437406,0.998058517,-5.726941949
-0.12334364,7.753843514,-0.752887714,0.464472549,0.998058517,-5.72698598
-0.113313248,7.99543617,-0.75287927,0.464477457,0.998058517,-5.726992129
-0.35684833,5.821851565,-0.7528442,0.464497842,0.998058517,-5.727017667
-0.244354272,4.038565742,-0.752718775,0.464570752,0.998058517,-5.727108993
-0.175065607,6.963488201,-0.752641107,0.464615905,0.998058517,-5.727165539
0.067861732,11.33463206,0.75245412,0.464724621,0.998058517,-5.727301652
0.116357832,7.790109082,0.752417513,0.464745907,0.998058517,-5.727328296
0.077206736,8.531844165,0.75235381,0.464782949,0.998058517,-5.727374658
-0.142993549,3.736476086,-0.752305607,0.46481098,0.998058517,-5.727409737
0.106211005,9.182412513,0.752215458,0.464863405,0.998058517,-5.727475336
-0.08642238,7.174546778,-0.751954556,0.46501515,0.998058517,-5.727665147
-0.075207459,7.830953668,-0.751953918,0.465015522,0.998058517,-5.727665611
0.213293177,6.664363947,0.751887412,0.465054208,0.998058517,-5.727713986
0.141544028,7.242627461,0.751845998,0.465078299,0.998058517,-5.727744107
-0.163725318,6.912983655,-0.75182968,0.465087792,0.998058517,-5.727755975
0.134887948,8.154346354,0.751590373,0.465227018,0.998058517,-5.727929996
-0.279428443,6.284111413,-0.751514117,0.465271388,0.998058517,-5.727985438
-0.13728066,2.995900006,-0.751321487,0.465383483,0.998058517,-5.728125466
-0.085558388,7.620305787,-0.751171789,0.465470607,0.998058517,-5.728234263
-0.072888608,8.458949812,-0.751049809,0.465541607,0.998058517,-5.728322901
-0.115669534,7.42860868,-0.751027251,0.465554738,0.998058517,-5.728339291
0.150140467,6.34097955,0.750920314,0.465616988,0.998058517,-5.728416984
0.08639825,8.466178676,0.750907936,0.465624194,0.998058517,-5.728425977
0.156708259,6.453809792,0.750862938,0.46565039,0.998058517,-5.728458666
0.055780642,11.954955,0.750775923,0.465701049,0.998058517,-5.728521873
-0.22228461,4.841285374,-0.750644807,0.46577739,0.998058517,-5.728617103
-0.119642859,7.980246051,-0.750576695,0.46581705,0.998058517,-5.728666567
0.369323908,5.398497377,0.750471276,0.465878438,0.998058517,-5.728743116
-0.180121085,5.524102681,-0.749902923,0.46620949,0.998058517,-5.729155648
0.143604558,6.80843801,0.749816371,0.466259917,0.998058517,-5.729218447
-0.077175829,10.88571144,-0.749690388,0.466333323,0.998058517,-5.729309841
0.072262462,10.43068366,0.749684157,0.466336954,0.998058517,-5.729314361
-0.062991954,9.589792049,-0.749665012,0.46634811,0.998058517,-5.729328249
-0.157531203,5.361438765,-0.749625089,0.466371374,0.998058517,-5.729357207
0.086593117,7.71741398,0.749584011,0.466395312,0.998058517,-5.729387002
0.195933937,4.886142062,0.749475564,0.466458512,0.998058517,-5.729465654
-0.115289058,6.387068218,-0.749444514,0.466476607,0.998058517,-5.729488171
0.05977127,9.914025406,0.749395737,0.466505036,0.998058517,-5.729523542
-0.092713138,3.665769986,-0.749239022,0.46659638,0.998058517,-5.729637172
-0.133699505,6.407111963,-0.749095035,0.466680314,0.998058517,-5.729741553
0.122217468,8.081655372,0.74885183,0.466822109,0.998058517,-5.729917819
-0.075695971,10.1967309,-0.748812649,0.466844954,0.998058517,-5.729946211
-0.099870961,7.085125517,-0.748703712,0.466908477,0.998058517,-5.730025144
0.07431027,8.390442928,0.748578487,0.466981505,0.998058517,-5.730115866
-0.182048785,4.283656128,-0.748432679,0.467066545,0.998058517,-5.730221482
0.073563503,9.224964976,0.748425554,0.467070701,0.998058517,-5.730226642
-0.054884087,7.345031995,-0.748372515,0.467101638,0.998058517,-5.730265056
0.077686132,6.761482185,0.748348483,0.467115655,0.998058517,-5.730282461
-0.1290308,5.287336401,-0.748312906,0.467136407,0.998058517,-5.730308225
-0.072711917,6.984840815,-0.74831274,0.467136505,0.998058517,-5.730308346
0.096315609,7.999035645,0.748275002,0.467158518,0.998058517,-5.730335674
0.12244422,6.43789475,0.748022767,0.46730567,0.998058517,-5.730518301
-0.154663196,6.810147355,-0.747841469,0.467411456,0.998058517,-5.730649532
0.068238919,7.1467246,0.747803252,0.467433757,0.998058517,-5.730677191
-0.105503513,7.185376312,-0.747577354,0.467565591,0.998058517,-5.730840657
0.06324418,8.70740463,0.747570793,0.46756942,0.998058517,-5.730845404
-0.200702465,6.131080697,-0.747531421,0.4675924,0.998058517,-5.73087389
0.176650751,7.675575049,0.74748703,0.467618311,0.998058517,-5.730906006
0.063084582,8.508240085,0.747458246,0.467635111,0.998058517,-5.730926829
-0.134918635,3.068667321,-0.747455206,0.467636886,0.998058517,-5.730929028
-0.067859157,7.734496547,-0.747371457,0.467685772,0.998058517,-5.73098961
-0.060058502,10.8005498,-0.74708678,0.467851968,0.998058517,-5.731195494
0.067373494,5.798312796,0.747071263,0.467861029,0.998058517,-5.731206715
-0.138859011,5.991892123,-0.747015812,0.467893406,0.998058517,-5.731246809
-0.12173626,7.772376836,-0.746857437,0.467985887,0.998058517,-5.731361308
0.128730389,6.148713486,0.746775053,0.468033999,0.998058517,-5.731420859
-0.397740944,5.11654869,-0.74669785,0.468079087,0.998058517,-5.73147666
-0.066290542,3.738892373,-0.746438308,0.468230687,0.998058517,-5.731664214
-0.054429895,9.111831852,-0.746438034,0.468230847,0.998058517,-5.731664412
